,Date,State/UT,Latitude,Longitude,Confirmed,Active,Deaths,Mortality rate,Cured,Recovery rate
282,2020/03/22,Madhya Pradesh,22.9734,78.6569,4,4,0,0.0,0,0.0
283,2020/03/22,Maharashtra,19.7515,75.7139,67,65,2,0.029850746268656716,0,0.0
284,2020/03/22,Odisha,20.9517,85.0985,2,2,0,0.0,0,0.0
285,2020/03/22,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
286,2020/03/22,Punjab,31.1471,75.3412,21,20,1,0.047619047619047616,0,0.0
287,2020/03/22,Rajasthan,27.0238,74.2179,24,21,0,0.0,3,0.125
288,2020/03/22,Tamil Nadu,11.1271,78.6569,7,6,0,0.0,1,0.14285714285714285
289,2020/03/22,Telengana,18.1124,79.0193,22,21,0,0.0,1,0.045454545454545456
290,2020/03/22,Uttar Pradesh,26.8467,80.9462,27,18,0,0.0,9,0.3333333333333333
291,2020/03/22,Uttarakhand,30.0668,79.0193,3,3,0,0.0,0,0.0
292,2020/03/22,West Bengal,22.9868,87.855,4,4,0,0.0,0,0.0
293,2020/03/23,Andhra Pradesh,15.9129,79.74,7,7,0,0.0,0,0.0
294,2020/03/23,Bihar,25.0961,85.3131,2,1,1,0.5,0,0.0
295,2020/03/23,Chandigarh,30.7333,76.7794,6,6,0,0.0,0,0.0
296,2020/03/23,Chhattisgarh,21.2787,81.8661,1,1,0,0.0,0,0.0
297,2020/03/23,Delhi,28.7041,77.1025,29,23,1,0.034482758620689655,5,0.1724137931034483
298,2020/03/23,Gujarat,22.2587,71.1924,29,28,1,0.034482758620689655,0,0.0
299,2020/03/23,Haryana,29.0588,76.0856,26,15,0,0.0,11,0.4230769230769231
300,2020/03/23,Himachal Pradesh,31.1048,77.1734,2,2,0,0.0,0,0.0
301,2020/03/23,Jammu and Kashmir,33.7782,76.5762,4,4,0,0.0,0,0.0
302,2020/03/23,Karnataka,15.3173,75.7139,33,30,1,0.030303030303030304,2,0.06060606060606061
303,2020/03/23,Kerala,10.8505,76.2711,67,64,0,0.0,3,0.04477611940298507
304,2020/03/23,Ladakh,34.2996,78.2932,13,13,0,0.0,0,0.0
305,2020/03/23,Madhya Pradesh,22.9734,78.6569,6,6,0,0.0,0,0.0
306,2020/03/23,Maharashtra,19.7515,75.7139,74,72,2,0.02702702702702703,0,0.0
307,2020/03/23,Odisha,20.9517,85.0985,2,2,0,0.0,0,0.0
308,2020/03/23,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
309,2020/03/23,Punjab,31.1471,75.3412,21,20,1,0.047619047619047616,0,0.0
310,2020/03/23,Rajasthan,27.0238,74.2179,28,25,0,0.0,3,0.10714285714285714
311,2020/03/23,Tamil Nadu,11.1271,78.6569,9,8,0,0.0,1,0.1111111111111111
312,2020/03/23,Telengana,18.1124,79.0193,32,31,0,0.0,1,0.03125
313,2020/03/23,Uttar Pradesh,26.8467,80.9462,31,22,0,0.0,9,0.2903225806451613
314,2020/03/23,Uttarakhand,30.0668,79.0193,3,3,0,0.0,0,0.0
315,2020/03/23,West Bengal,22.9868,87.855,7,6,1,0.14285714285714285,0,0.0
316,2020/03/24,Andhra Pradesh,15.9129,79.74,8,8,0,0.0,0,0.0
317,2020/03/24,Bihar,25.0961,85.3131,3,2,1,0.3333333333333333,0,0.0
318,2020/03/24,Chandigarh,30.7333,76.7794,7,7,0,0.0,0,0.0
319,2020/03/24,Chhattisgarh,21.2787,81.8661,1,1,0,0.0,0,0.0
320,2020/03/24,Delhi,28.7041,77.1025,30,22,2,0.06666666666666667,6,0.2
321,2020/03/24,Gujarat,22.2587,71.1924,33,32,1,0.030303030303030304,0,0.0
322,2020/03/24,Haryana,29.0588,76.0856,28,17,0,0.0,11,0.39285714285714285
323,2020/03/24,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
324,2020/03/24,Jammu and Kashmir,33.7782,76.5762,4,4,0,0.0,0,0.0
325,2020/03/24,Karnataka,15.3173,75.7139,37,33,1,0.02702702702702703,3,0.08108108108108109
326,2020/03/24,Kerala,10.8505,76.2711,95,91,0,0.0,4,0.042105263157894736
327,2020/03/24,Ladakh,34.2996,78.2932,13,13,0,0.0,0,0.0
328,2020/03/24,Madhya Pradesh,22.9734,78.6569,7,7,0,0.0,0,0.0
329,2020/03/24,Maharashtra,19.7515,75.7139,89,87,2,0.02247191011235955,0,0.0
330,2020/03/24,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
331,2020/03/24,Odisha,20.9517,85.0985,2,2,0,0.0,0,0.0
332,2020/03/24,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
333,2020/03/24,Punjab,31.1471,75.3412,29,28,1,0.034482758620689655,0,0.0
334,2020/03/24,Rajasthan,27.0238,74.2179,32,29,0,0.0,3,0.09375
335,2020/03/24,Tamil Nadu,11.1271,78.6569,15,14,0,0.0,1,0.06666666666666667
336,2020/03/24,Telengana,18.1124,79.0193,35,34,0,0.0,1,0.02857142857142857
337,2020/03/24,Uttar Pradesh,26.8467,80.9462,33,22,0,0.0,11,0.3333333333333333
338,2020/03/24,Uttarakhand,30.0668,79.0193,4,4,0,0.0,0,0.0
339,2020/03/24,West Bengal,22.9868,87.855,9,8,1,0.1111111111111111,0,0.0
340,2020/03/25,Andhra Pradesh,15.9129,79.74,9,8,0,0.0,1,0.1111111111111111
341,2020/03/25,Bihar,25.0961,85.3131,4,3,1,0.25,0,0.0
342,2020/03/25,Chandigarh,30.7333,76.7794,7,7,0,0.0,0,0.0
343,2020/03/25,Chhattisgarh,21.2787,81.8661,1,1,0,0.0,0,0.0
344,2020/03/25,Delhi,28.7041,77.1025,31,24,1,0.03225806451612903,6,0.1935483870967742
345,2020/03/25,Gujarat,22.2587,71.1924,38,37,1,0.02631578947368421,0,0.0
346,2020/03/25,Haryana,29.0588,76.0856,28,17,0,0.0,11,0.39285714285714285
347,2020/03/25,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
348,2020/03/25,Jammu and Kashmir,33.7782,76.5762,7,6,0,0.0,1,0.14285714285714285
349,2020/03/25,Karnataka,15.3173,75.7139,41,37,1,0.024390243902439025,3,0.07317073170731707
350,2020/03/25,Kerala,10.8505,76.2711,109,105,0,0.0,4,0.03669724770642202
351,2020/03/25,Ladakh,34.2996,78.2932,13,13,0,0.0,0,0.0
352,2020/03/25,Madhya Pradesh,22.9734,78.6569,14,14,0,0.0,0,0.0
353,2020/03/25,Maharashtra,19.7515,75.7139,128,124,3,0.0234375,1,0.0078125
354,2020/03/25,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
355,2020/03/25,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
356,2020/03/25,Odisha,20.9517,85.0985,2,2,0,0.0,0,0.0
357,2020/03/25,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
358,2020/03/25,Punjab,31.1471,75.3412,29,28,1,0.034482758620689655,0,0.0
359,2020/03/25,Rajasthan,27.0238,74.2179,36,33,0,0.0,3,0.08333333333333333
360,2020/03/25,Tamil Nadu,11.1271,78.6569,18,17,0,0.0,1,0.05555555555555555
361,2020/03/25,Telengana,18.1124,79.0193,35,34,0,0.0,1,0.02857142857142857
362,2020/03/25,Uttar Pradesh,26.8467,80.9462,37,26,0,0.0,11,0.2972972972972973
363,2020/03/25,Uttarakhand,30.0668,79.0193,4,4,0,0.0,0,0.0
364,2020/03/25,West Bengal,22.9868,87.855,9,8,1,0.1111111111111111,0,0.0
365,2020/03/26,Andaman and Nicobar Islands,11.7401,92.6586,1,1,0,0.0,0,0.0
366,2020/03/26,Andhra Pradesh,15.9129,79.74,11,10,0,0.0,1,0.09090909090909091
367,2020/03/26,Bihar,25.0961,85.3131,6,5,1,0.16666666666666666,0,0.0
368,2020/03/26,Chandigarh,30.7333,76.7794,7,7,0,0.0,0,0.0
369,2020/03/26,Chhattisgarh,21.2787,81.8661,6,6,0,0.0,0,0.0
370,2020/03/26,Delhi,28.7041,77.1025,36,29,1,0.027777777777777776,6,0.16666666666666666
371,2020/03/26,Goa,15.2993,74.124,3,3,0,0.0,0,0.0
372,2020/03/26,Gujarat,22.2587,71.1924,43,40,3,0.06976744186046512,0,0.0
373,2020/03/26,Haryana,29.0588,76.0856,30,19,0,0.0,11,0.36666666666666664
374,2020/03/26,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
375,2020/03/26,Jammu and Kashmir,33.7782,76.5762,13,11,1,0.07692307692307693,1,0.07692307692307693
376,2020/03/26,Karnataka,15.3173,75.7139,55,50,2,0.03636363636363636,3,0.05454545454545454
377,2020/03/26,Kerala,10.8505,76.2711,118,112,0,0.0,6,0.05084745762711865
378,2020/03/26,Ladakh,34.2996,78.2932,13,13,0,0.0,0,0.0
379,2020/03/26,Madhya Pradesh,22.9734,78.6569,20,19,1,0.05,0,0.0
380,2020/03/26,Maharashtra,19.7515,75.7139,124,120,3,0.024193548387096774,1,0.008064516129032258
381,2020/03/26,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
382,2020/03/26,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
383,2020/03/26,Odisha,20.9517,85.0985,2,2,0,0.0,0,0.0
384,2020/03/26,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
385,2020/03/26,Punjab,31.1471,75.3412,33,32,1,0.030303030303030304,0,0.0
386,2020/03/26,Rajasthan,27.0238,74.2179,41,38,0,0.0,3,0.07317073170731707
387,2020/03/26,Tamil Nadu,11.1271,78.6569,26,24,1,0.038461538461538464,1,0.038461538461538464
388,2020/03/26,Telengana,18.1124,79.0193,44,43,0,0.0,1,0.022727272727272728
389,2020/03/26,Uttar Pradesh,26.8467,80.9462,41,30,0,0.0,11,0.2682926829268293
390,2020/03/26,Uttarakhand,30.0668,79.0193,5,5,0,0.0,0,0.0
391,2020/03/26,West Bengal,22.9868,87.855,10,9,1,0.1,0,0.0
392,2020/03/27,Andaman and Nicobar Islands,11.7401,92.6586,1,1,0,0.0,0,0.0
393,2020/03/27,Andhra Pradesh,15.9129,79.74,12,11,0,0.0,1,0.08333333333333333
394,2020/03/27,Bihar,25.0961,85.3131,6,5,1,0.16666666666666666,0,0.0
395,2020/03/27,Chandigarh,30.7333,76.7794,7,7,0,0.0,0,0.0
396,2020/03/27,Chhattisgarh,21.2787,81.8661,6,6,0,0.0,0,0.0
397,2020/03/27,Delhi,28.7041,77.1025,36,29,1,0.027777777777777776,6,0.16666666666666666
398,2020/03/27,Goa,15.2993,74.124,3,3,0,0.0,0,0.0
399,2020/03/27,Gujarat,22.2587,71.1924,43,40,3,0.06976744186046512,0,0.0
400,2020/03/27,Haryana,29.0588,76.0856,30,19,0,0.0,11,0.36666666666666664
401,2020/03/27,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
402,2020/03/27,Jammu and Kashmir,33.7782,76.5762,13,11,1,0.07692307692307693,1,0.07692307692307693
403,2020/03/27,Karnataka,15.3173,75.7139,55,50,2,0.03636363636363636,3,0.05454545454545454
404,2020/03/27,Kerala,10.8505,76.2711,137,126,0,0.0,11,0.08029197080291971
405,2020/03/27,Ladakh,34.2996,78.2932,13,10,0,0.0,3,0.23076923076923078
406,2020/03/27,Madhya Pradesh,22.9734,78.6569,20,19,1,0.05,0,0.0
407,2020/03/27,Maharashtra,19.7515,75.7139,130,111,4,0.03076923076923077,15,0.11538461538461539
408,2020/03/27,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
409,2020/03/27,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
410,2020/03/27,Odisha,20.9517,85.0985,2,2,0,0.0,0,0.0
411,2020/03/27,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
412,2020/03/27,Punjab,31.1471,75.3412,33,32,1,0.030303030303030304,0,0.0
413,2020/03/27,Rajasthan,27.0238,74.2179,41,38,0,0.0,3,0.07317073170731707
414,2020/03/27,Tamil Nadu,11.1271,78.6569,29,27,1,0.034482758620689655,1,0.034482758620689655
415,2020/03/27,Telengana,18.1124,79.0193,45,44,0,0.0,1,0.022222222222222223
416,2020/03/27,Uttar Pradesh,26.8467,80.9462,41,30,0,0.0,11,0.2682926829268293
417,2020/03/27,Uttarakhand,30.0668,79.0193,5,5,0,0.0,0,0.0
418,2020/03/27,West Bengal,22.9868,87.855,10,9,1,0.1,0,0.0
419,2020/03/28,Andaman and Nicobar Islands,11.7401,92.6586,6,6,0,0.0,0,0.0
420,2020/03/28,Andhra Pradesh,15.9129,79.74,14,13,0,0.0,1,0.07142857142857142
421,2020/03/28,Bihar,25.0961,85.3131,9,8,1,0.1111111111111111,0,0.0
422,2020/03/28,Chandigarh,30.7333,76.7794,8,8,0,0.0,0,0.0
423,2020/03/28,Chhattisgarh,21.2787,81.8661,6,6,0,0.0,0,0.0
424,2020/03/28,Delhi,28.7041,77.1025,39,32,1,0.02564102564102564,6,0.15384615384615385
425,2020/03/28,Goa,15.2993,74.124,3,3,0,0.0,0,0.0
426,2020/03/28,Gujarat,22.2587,71.1924,45,42,3,0.06666666666666667,0,0.0
427,2020/03/28,Haryana,29.0588,76.0856,33,21,0,0.0,12,0.36363636363636365
428,2020/03/28,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
429,2020/03/28,Jammu and Kashmir,33.7782,76.5762,20,18,1,0.05,1,0.05
430,2020/03/28,Karnataka,15.3173,75.7139,55,50,2,0.03636363636363636,3,0.05454545454545454
431,2020/03/28,Kerala,10.8505,76.2711,176,165,0,0.0,11,0.0625
432,2020/03/28,Ladakh,34.2996,78.2932,13,10,0,0.0,3,0.23076923076923078
433,2020/03/28,Madhya Pradesh,22.9734,78.6569,30,28,2,0.06666666666666667,0,0.0
434,2020/03/28,Maharashtra,19.7515,75.7139,180,150,5,0.027777777777777776,25,0.1388888888888889
435,2020/03/28,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
436,2020/03/28,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
437,2020/03/28,Odisha,20.9517,85.0985,3,3,0,0.0,0,0.0
438,2020/03/28,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
439,2020/03/28,Punjab,31.1471,75.3412,38,36,1,0.02631578947368421,1,0.02631578947368421
440,2020/03/28,Rajasthan,27.0238,74.2179,54,51,0,0.0,3,0.05555555555555555
441,2020/03/28,Tamil Nadu,11.1271,78.6569,40,37,1,0.025,2,0.05
442,2020/03/28,Telengana,18.1124,79.0193,56,55,0,0.0,1,0.017857142857142856
443,2020/03/28,Uttar Pradesh,26.8467,80.9462,55,44,0,0.0,11,0.2
444,2020/03/28,Uttarakhand,30.0668,79.0193,5,5,0,0.0,0,0.0
445,2020/03/28,West Bengal,22.9868,87.855,15,14,1,0.06666666666666667,0,0.0
446,2020/03/29,Andaman and Nicobar Islands,11.7401,92.6586,9,9,0,0.0,0,0.0
447,2020/03/29,Andhra Pradesh,15.9129,79.74,14,13,0,0.0,1,0.07142857142857142
448,2020/03/29,Bihar,25.0961,85.3131,9,8,1,0.1111111111111111,0,0.0
449,2020/03/29,Chandigarh,30.7333,76.7794,8,8,0,0.0,0,0.0
450,2020/03/29,Chhattisgarh,21.2787,81.8661,6,6,0,0.0,0,0.0
451,2020/03/29,Delhi,28.7041,77.1025,39,31,2,0.05128205128205128,6,0.15384615384615385
452,2020/03/29,Goa,15.2993,74.124,3,3,0,0.0,0,0.0
453,2020/03/29,Gujarat,22.2587,71.1924,53,49,4,0.07547169811320754,0,0.0
454,2020/03/29,Haryana,29.0588,76.0856,33,21,0,0.0,12,0.36363636363636365
455,2020/03/29,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
456,2020/03/29,Jammu and Kashmir,33.7782,76.5762,31,29,1,0.03225806451612903,1,0.03225806451612903
457,2020/03/29,Karnataka,15.3173,75.7139,76,68,3,0.039473684210526314,5,0.06578947368421052
458,2020/03/29,Kerala,10.8505,76.2711,182,166,1,0.005494505494505495,15,0.08241758241758242
459,2020/03/29,Ladakh,34.2996,78.2932,13,10,0,0.0,3,0.23076923076923078
460,2020/03/29,Madhya Pradesh,22.9734,78.6569,30,28,2,0.06666666666666667,0,0.0
461,2020/03/29,Maharashtra,19.7515,75.7139,186,155,6,0.03225806451612903,25,0.13440860215053763
462,2020/03/29,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
463,2020/03/29,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
464,2020/03/29,Odisha,20.9517,85.0985,3,3,0,0.0,0,0.0
465,2020/03/29,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
466,2020/03/29,Punjab,31.1471,75.3412,38,36,1,0.02631578947368421,1,0.02631578947368421
467,2020/03/29,Rajasthan,27.0238,74.2179,54,51,0,0.0,3,0.05555555555555555
468,2020/03/29,Tamil Nadu,11.1271,78.6569,42,39,1,0.023809523809523808,2,0.047619047619047616
469,2020/03/29,Telengana,18.1124,79.0193,66,64,1,0.015151515151515152,1,0.015151515151515152
470,2020/03/29,Uttar Pradesh,26.8467,80.9462,55,44,0,0.0,11,0.2
471,2020/03/29,Uttarakhand,30.0668,79.0193,6,5,0,0.0,1,0.16666666666666666
472,2020/03/29,West Bengal,22.9868,87.855,18,17,1,0.05555555555555555,0,0.0
473,2020/03/30,Andaman and Nicobar Islands,11.7401,92.6586,9,9,0,0.0,0,0.0
474,2020/03/30,Andhra Pradesh,15.9129,79.74,19,18,0,0.0,1,0.05263157894736842
475,2020/03/30,Bihar,25.0961,85.3131,11,10,1,0.09090909090909091,0,0.0
476,2020/03/30,Chandigarh,30.7333,76.7794,8,8,0,0.0,0,0.0
477,2020/03/30,Chhattisgarh,21.2787,81.8661,7,7,0,0.0,0,0.0
478,2020/03/30,Delhi,28.7041,77.1025,53,45,2,0.03773584905660377,6,0.11320754716981132
479,2020/03/30,Goa,15.2993,74.124,5,5,0,0.0,0,0.0
480,2020/03/30,Gujarat,22.2587,71.1924,58,52,5,0.08620689655172414,1,0.017241379310344827
481,2020/03/30,Haryana,29.0588,76.0856,33,16,0,0.0,17,0.5151515151515151
482,2020/03/30,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
483,2020/03/30,Jammu and Kashmir,33.7782,76.5762,31,28,2,0.06451612903225806,1,0.03225806451612903
484,2020/03/30,Karnataka,15.3173,75.7139,80,72,3,0.0375,5,0.0625
485,2020/03/30,Kerala,10.8505,76.2711,194,174,1,0.005154639175257732,19,0.0979381443298969
486,2020/03/30,Ladakh,34.2996,78.2932,13,10,0,0.0,3,0.23076923076923078
487,2020/03/30,Madhya Pradesh,22.9734,78.6569,33,31,2,0.06060606060606061,0,0.0
488,2020/03/30,Maharashtra,19.7515,75.7139,193,160,8,0.04145077720207254,25,0.12953367875647667
489,2020/03/30,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
490,2020/03/30,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
491,2020/03/30,Odisha,20.9517,85.0985,3,3,0,0.0,0,0.0
492,2020/03/30,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
493,2020/03/30,Punjab,31.1471,75.3412,38,36,1,0.02631578947368421,1,0.02631578947368421
494,2020/03/30,Rajasthan,27.0238,74.2179,57,54,0,0.0,3,0.05263157894736842
495,2020/03/30,Tamil Nadu,11.1271,78.6569,50,45,1,0.02,4,0.08
496,2020/03/30,Telengana,18.1124,79.0193,69,67,1,0.014492753623188406,1,0.014492753623188406
497,2020/03/30,Uttar Pradesh,26.8467,80.9462,75,64,0,0.0,11,0.14666666666666667
498,2020/03/30,Uttarakhand,30.0668,79.0193,7,5,0,0.0,2,0.2857142857142857
499,2020/03/30,West Bengal,22.9868,87.855,19,18,1,0.05263157894736842,0,0.0
500,2020/03/31,Andaman and Nicobar Islands,11.7401,92.6586,10,10,0,0.0,0,0.0
501,2020/03/31,Andhra Pradesh,15.9129,79.74,40,39,0,0.0,1,0.025
502,2020/03/31,Bihar,25.0961,85.3131,15,14,1,0.06666666666666667,0,0.0
503,2020/03/31,Chandigarh,30.7333,76.7794,13,13,0,0.0,0,0.0
504,2020/03/31,Chhattisgarh,21.2787,81.8661,8,8,0,0.0,0,0.0
505,2020/03/31,Delhi,28.7041,77.1025,97,89,2,0.020618556701030927,6,0.061855670103092786
506,2020/03/31,Goa,15.2993,74.124,5,5,0,0.0,0,0.0
507,2020/03/31,Gujarat,22.2587,71.1924,73,64,6,0.0821917808219178,3,0.0410958904109589
508,2020/03/31,Haryana,29.0588,76.0856,40,19,0,0.0,21,0.525
509,2020/03/31,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
510,2020/03/31,Jammu and Kashmir,33.7782,76.5762,54,50,2,0.037037037037037035,2,0.037037037037037035
511,2020/03/31,Karnataka,15.3173,75.7139,83,75,3,0.03614457831325301,5,0.060240963855421686
512,2020/03/31,Kerala,10.8505,76.2711,234,214,1,0.004273504273504274,19,0.0811965811965812
513,2020/03/31,Ladakh,34.2996,78.2932,13,10,0,0.0,3,0.23076923076923078
514,2020/03/31,Madhya Pradesh,22.9734,78.6569,47,44,3,0.06382978723404255,0,0.0
515,2020/03/31,Maharashtra,19.7515,75.7139,216,168,9,0.041666666666666664,39,0.18055555555555555
516,2020/03/31,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
517,2020/03/31,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
518,2020/03/31,Odisha,20.9517,85.0985,3,3,0,0.0,0,0.0
519,2020/03/31,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
520,2020/03/31,Punjab,31.1471,75.3412,41,37,3,0.07317073170731707,1,0.024390243902439025
521,2020/03/31,Rajasthan,27.0238,74.2179,74,71,0,0.0,3,0.04054054054054054
